Bin	ProteinID	Annotation
bin_47	GFBNLHJL_02354	CAZy_GT87
bin_47	GFBNLHJL_02358	CAZy_GT4
bin_47	GFBNLHJL_02558	CAZy_CBM50
bin_47	GFBNLHJL_02757	CAZy_GT83
bin_47	GFBNLHJL_02797	CAZy_CE3
bin_47	GFBNLHJL_02800	CAZy_CBM32
bin_48	IGCKALLP_00013	CAZy_GH33
bin_48	IGCKALLP_00045	CAZy_CBM32
bin_48	IGCKALLP_00080	CAZy_GT41
bin_48	IGCKALLP_00135	CAZy_CBM50
bin_48	IGCKALLP_00217	CAZy_GH29
bin_48	IGCKALLP_00236	CAZy_GH92
bin_48	IGCKALLP_00242	CAZy_GH29
bin_48	IGCKALLP_00278	CAZy_GT4
bin_48	IGCKALLP_00333	CAZy_GH33
bin_48	IGCKALLP_00419	CAZy_AA5
bin_48	IGCKALLP_00461	CAZy_CBM69
bin_48	IGCKALLP_00514	carbon_monoxide_dehydrogenase_coxS
bin_48	IGCKALLP_00591	CAZy_GT41
bin_48	IGCKALLP_00604	CAZy_CBM44
bin_48	IGCKALLP_00624	CAZy_GH73
bin_48	IGCKALLP_00664	CAZy_CE4
bin_48	IGCKALLP_00665	CAZy_CE4
bin_48	IGCKALLP_00714	CAZy_GH106
bin_48	IGCKALLP_00800	CAZy_GH78
bin_48	IGCKALLP_00801	CAZy_GH78
bin_48	IGCKALLP_00803	CAZy_GH29
bin_48	IGCKALLP_00804	CAZy_GH95
bin_48	IGCKALLP_00827	CAZy_CE1
bin_48	IGCKALLP_00848	CAZy_CBM50
bin_48	IGCKALLP_00894	CAZy_GT28
bin_48	IGCKALLP_01032	CAZy_GT83
bin_48	IGCKALLP_01071	CAZy_GT41
bin_48	IGCKALLP_01097	CAZy_AA3
bin_48	IGCKALLP_01100	hydrazine_synthase_hzsA
bin_48	IGCKALLP_01136	CAZy_GT41
bin_48	IGCKALLP_01178	CAZy_CBM9
bin_48	IGCKALLP_01212	CAZy_CBM67
bin_48	IGCKALLP_01228	CAZy_PL11
bin_48	IGCKALLP_01255	CAZy_GH47
bin_48	IGCKALLP_01338	CAZy_GH120
bin_48	IGCKALLP_01475	CAZy_GH92
bin_48	IGCKALLP_01477	CAZy_GH29
bin_48	IGCKALLP_01510	CAZy_GH74
bin_48	IGCKALLP_01586	CAZy_CBM44
bin_48	IGCKALLP_01646	CAZy_GT4
bin_48	IGCKALLP_01647	CAZy_GT4
bin_48	IGCKALLP_01809	CAZy_GT83
bin_48	IGCKALLP_01826	CAZy_CBM32
bin_48	IGCKALLP_01839	CAZy_CE12
bin_48	IGCKALLP_01840	CAZy_CE3
bin_48	IGCKALLP_01894	CAZy_GT2
bin_48	IGCKALLP_01922	CAZy_GT41
bin_48	IGCKALLP_02040	CAZy_GT2
bin_48	IGCKALLP_02138	CAZy_GH133
bin_48	IGCKALLP_02170	CAZy_GH74
bin_49	APKKBAMP_00171	CAZy_GT41
bin_49	APKKBAMP_00474	CAZy_GT104
bin_49	APKKBAMP_00823	CAZy_GH33
bin_49	APKKBAMP_00887	CAZy_GT9
bin_5	GMFCAMGL_00015	CAZy_CBM66
bin_5	GMFCAMGL_00039	CAZy_CE1
bin_5	GMFCAMGL_00050	CAZy_CBM51
bin_5	GMFCAMGL_00051	CAZy_PL10
bin_5	GMFCAMGL_00058	nitric_oxide_reductase_norC
bin_5	GMFCAMGL_00071	CAZy_CE15
bin_5	GMFCAMGL_00110	CAZy_CE6
bin_5	GMFCAMGL_00111	CAZy_CE3
bin_5	GMFCAMGL_00151	CAZy_GT41
bin_5	GMFCAMGL_00216	CAZy_CBM66
bin_5	GMFCAMGL_00319	methanol_dehydrogenase_pqq_xoxF_mxaF
bin_5	GMFCAMGL_00328	CAZy_CBM9
bin_5	GMFCAMGL_00372	CAZy_CE7
bin_5	GMFCAMGL_00446	CAZy_CE1
bin_5	GMFCAMGL_00471	CAZy_GT41
bin_5	GMFCAMGL_00480	CAZy_CE7
bin_5	GMFCAMGL_00491	CAZy_GT41
bin_5	GMFCAMGL_00505	CAZy_CBM66
bin_5	GMFCAMGL_00520	CAZy_GT87
bin_5	GMFCAMGL_00540	nitric_oxide_reductase_norC
bin_5	GMFCAMGL_00603	CAZy_CE7
bin_5	GMFCAMGL_00611	CAZy_GT41
bin_5	GMFCAMGL_00628	CAZy_GT41
bin_5	GMFCAMGL_00675	CAZy_CE10
bin_5	GMFCAMGL_00686	CAZy_GH88
bin_5	GMFCAMGL_00772	CAZy_CE6
bin_5	GMFCAMGL_00871	CAZy_GT41
bin_5	GMFCAMGL_00911	CAZy_CBM40
bin_5	GMFCAMGL_00963	CAZy_CE10
bin_5	GMFCAMGL_00993	CAZy_CE1
bin_5	GMFCAMGL_01081	CAZy_PL22
bin_5	GMFCAMGL_01099	CAZy_CE15
bin_5	GMFCAMGL_01150	CAZy_CBM47
bin_5	GMFCAMGL_01188	CAZy_GT41
bin_5	GMFCAMGL_01207	CAZy_CE7
bin_5	GMFCAMGL_01214	CAZy_CE1
bin_5	GMFCAMGL_01254	CAZy_GT4
bin_5	GMFCAMGL_01289	CAZy_GT41
bin_5	GMFCAMGL_01311	CAZy_CE1
bin_5	GMFCAMGL_01336	CAZy_GH63
bin_5	GMFCAMGL_01345	CAZy_PL10
bin_5	GMFCAMGL_01367	CAZy_CE1
bin_5	GMFCAMGL_01388	CAZy_CE7
bin_5	GMFCAMGL_01391	CAZy_CE6
bin_5	GMFCAMGL_01448	CAZy_CE3
bin_5	GMFCAMGL_01483	CAZy_GH33
bin_5	GMFCAMGL_01485	CAZy_CE10
bin_5	GMFCAMGL_01539	CAZy_GH55
bin_5	GMFCAMGL_01624	CAZy_CE7
bin_5	GMFCAMGL_01632	CAZy_CBM9
bin_5	GMFCAMGL_01690	CAZy_GT41
bin_5	GMFCAMGL_01709	nitric_oxide_reductase_norC
bin_5	GMFCAMGL_01713	CAZy_CBM67
bin_5	GMFCAMGL_01779	CAZy_CE3
bin_5	GMFCAMGL_01818	CAZy_CE1
bin_5	GMFCAMGL_02020	CAZy_CBM38
bin_5	GMFCAMGL_02056	CAZy_CBM66
bin_5	GMFCAMGL_02071	CAZy_CBM32
bin_5	GMFCAMGL_02107	CAZy_CE15
bin_5	GMFCAMGL_02126	CAZy_AA9
bin_5	GMFCAMGL_02133	CAZy_CBM32
bin_5	GMFCAMGL_02139	CAZy_CE6
bin_5	GMFCAMGL_02258	CAZy_GH33
bin_5	GMFCAMGL_02262	CAZy_CE7
bin_5	GMFCAMGL_02275	CAZy_CE6
bin_5	GMFCAMGL_02276	CAZy_GH33
bin_5	GMFCAMGL_02303	CAZy_GH57
bin_5	GMFCAMGL_02371	CAZy_CBM66
bin_5	GMFCAMGL_02417	CAZy_CE1
bin_5	GMFCAMGL_02450	sulfur_dioxygenase_sdo
bin_5	GMFCAMGL_02454	CAZy_CE9
bin_5	GMFCAMGL_02458	CAZy_GH33
bin_5	GMFCAMGL_02556	CAZy_GT41
bin_5	GMFCAMGL_02563	CAZy_GH13
bin_5	GMFCAMGL_02567	CAZy_GT41
bin_5	GMFCAMGL_02582	CAZy_CE15
bin_5	GMFCAMGL_02604	CAZy_GT41
bin_5	GMFCAMGL_02623	CAZy_CBM66
bin_5	GMFCAMGL_02635	nitrite_reductase_nirS
bin_5	GMFCAMGL_02644	CAZy_GT41
bin_5	GMFCAMGL_02654	CAZy_PL5
bin_5	GMFCAMGL_02662	CAZy_GH10
bin_5	GMFCAMGL_02780	CAZy_GH2
bin_5	GMFCAMGL_02826	CAZy_CE7
bin_5	GMFCAMGL_02828	CAZy_CE15
bin_5	GMFCAMGL_02854	CAZy_CE10
bin_5	GMFCAMGL_02855	CAZy_CBM66
bin_5	GMFCAMGL_02872	CAZy_CE6
bin_5	GMFCAMGL_02873	CAZy_CE1
bin_5	GMFCAMGL_02935	CAZy_CE9
bin_5	GMFCAMGL_02937	CAZy_AA5
bin_5	GMFCAMGL_02993	CAZy_CBM67
bin_5	GMFCAMGL_03082	nitric_oxide_reductase_norC
bin_5	GMFCAMGL_03093	CAZy_CBM51
bin_5	GMFCAMGL_03135	CAZy_GT21
bin_5	GMFCAMGL_03148	CAZy_GT41
bin_5	GMFCAMGL_03156	CAZy_CBM9
bin_5	GMFCAMGL_03219	CAZy_GT41
bin_5	GMFCAMGL_03238	CAZy_CBM66
bin_5	GMFCAMGL_03266	CAZy_GH2
bin_5	GMFCAMGL_03350	CAZy_GT87
bin_50	JOGDOEIP_00055	CAZy_GH92
bin_50	JOGDOEIP_00056	CAZy_GH29
bin_50	JOGDOEIP_00082	CAZy_CE10
bin_50	JOGDOEIP_00112	CAZy_GT41
bin_50	JOGDOEIP_00269	CAZy_GT41
bin_50	JOGDOEIP_00358	CAZy_GT41
bin_50	JOGDOEIP_00445	CAZy_CBM23
bin_50	JOGDOEIP_00561	CAZy_CBM44
bin_50	JOGDOEIP_00642	CAZy_AA3_1
bin_50	JOGDOEIP_00722	CAZy_CBM44
bin_50	JOGDOEIP_00731	CAZy_GT2
bin_50	JOGDOEIP_00786	CAZy_CE1
bin_50	JOGDOEIP_00842	CAZy_GH74
bin_50	JOGDOEIP_00938	CAZy_CBM44
bin_50	JOGDOEIP_00954	CAZy_CE10
bin_50	JOGDOEIP_01086	CAZy_GT4
bin_50	JOGDOEIP_01121	CAZy_GH5
bin_50	JOGDOEIP_01133	CAZy_GT41
bin_50	JOGDOEIP_01153	CAZy_CBM50
bin_50	JOGDOEIP_01173	CAZy_GT41
bin_50	JOGDOEIP_01236	CAZy_CE9
bin_51	OKAJKBDE_00430	CAZy_GT2
bin_51	OKAJKBDE_00484	CAZy_CE12
bin_51	OKAJKBDE_00744	CAZy_GT58
bin_51	OKAJKBDE_00815	CAZy_GT41
bin_51	OKAJKBDE_00989	CAZy_CE3
bin_51	OKAJKBDE_01103	CAZy_GH25
bin_51	OKAJKBDE_01222	CAZy_CBM50
bin_53	BJCANHEK_00274	CAZy_CBM50
bin_53	BJCANHEK_00354	CAZy_GT41
bin_53	BJCANHEK_00371	CAZy_GT41
bin_53	BJCANHEK_00393	CAZy_GT83
bin_53	BJCANHEK_00855	CAZy_AA12
bin_54	NGBIGPHI_00060	CAZy_GH74
bin_54	NGBIGPHI_00075	CAZy_GH74
bin_54	NGBIGPHI_00288	CAZy_GT41
bin_54	NGBIGPHI_00427	CAZy_GT41
bin_54	NGBIGPHI_00620	CAZy_GH33
bin_54	NGBIGPHI_00623	CAZy_GT83
bin_54	NGBIGPHI_00666	CAZy_GT83
bin_54	NGBIGPHI_00781	CAZy_AA3_1
bin_54	NGBIGPHI_00854	CAZy_GH5
bin_55	JHAHOKBP_00023	CAZy_GT41
bin_55	JHAHOKBP_00031	CAZy_GT83
bin_55	JHAHOKBP_00082	CAZy_CE1
bin_55	JHAHOKBP_00215	CAZy_CBM66
bin_55	JHAHOKBP_00234	CAZy_CBM50
bin_55	JHAHOKBP_00272	hydrazine_synthase_hzsA
bin_55	JHAHOKBP_00280	CAZy_CBM66
bin_55	JHAHOKBP_00357	CAZy_GH33
bin_55	JHAHOKBP_00394	CAZy_CE1
bin_55	JHAHOKBP_00407	CAZy_GT83
bin_55	JHAHOKBP_00429	CAZy_CE10
bin_55	JHAHOKBP_00512	CAZy_CE7
bin_55	JHAHOKBP_00537	CAZy_PL11
bin_55	JHAHOKBP_00669	CAZy_GH55
bin_55	JHAHOKBP_00672	CAZy_GT41
bin_55	JHAHOKBP_00715	CAZy_CBM32
bin_55	JHAHOKBP_00732	CAZy_GT41
bin_55	JHAHOKBP_00737	CAZy_CBM66
bin_55	JHAHOKBP_00776	CAZy_GT41
bin_55	JHAHOKBP_00796	CAZy_GT2
bin_55	JHAHOKBP_00869	nitric_oxide_reductase_norC
bin_55	JHAHOKBP_00949	CAZy_GT41
bin_55	JHAHOKBP_00991	CAZy_CE3
bin_55	JHAHOKBP_01000	CAZy_CE7
bin_55	JHAHOKBP_01001	nitric_oxide_reductase_norC
bin_55	JHAHOKBP_01010	CAZy_GT41
bin_55	JHAHOKBP_01011	CAZy_CE1
bin_55	JHAHOKBP_01012	CAZy_CE6
bin_55	JHAHOKBP_01017	CAZy_GH32
bin_55	JHAHOKBP_01038	CAZy_CE7
bin_55	JHAHOKBP_01043	CAZy_GH138
bin_55	JHAHOKBP_01045	CAZy_GH55
bin_55	JHAHOKBP_01057	CAZy_CE7
bin_55	JHAHOKBP_01098	CAZy_GT41
bin_55	JHAHOKBP_01144	CAZy_GT41
bin_55	JHAHOKBP_01159	CAZy_GH76
bin_55	JHAHOKBP_01228	CAZy_AA5
bin_55	JHAHOKBP_01247	CAZy_CE3
bin_55	JHAHOKBP_01284	CAZy_CE1
bin_55	JHAHOKBP_01293	CAZy_GH38
bin_55	JHAHOKBP_01322	CAZy_CE3
bin_55	JHAHOKBP_01324	CAZy_CBM38
bin_55	JHAHOKBP_01378	CAZy_CE15
bin_55	JHAHOKBP_01427	CAZy_GH74
bin_55	JHAHOKBP_01491	CAZy_GH33
bin_55	JHAHOKBP_01549	nitric_oxide_reductase_norC
bin_55	JHAHOKBP_01551	nitric_oxide_reductase_norC
bin_55	JHAHOKBP_01567	nitric_oxide_reductase_norC
bin_55	JHAHOKBP_01605	CAZy_CBM32
bin_55	JHAHOKBP_01606	CAZy_GT41
bin_55	JHAHOKBP_01619	CAZy_GT41
bin_55	JHAHOKBP_01659	CAZy_GH81
bin_55	JHAHOKBP_01716	CAZy_GT2
bin_55	JHAHOKBP_01738	CAZy_PL10_3
bin_55	JHAHOKBP_01784	CAZy_CE7
bin_55	JHAHOKBP_01809	CAZy_PL10
bin_55	JHAHOKBP_01822	CAZy_CBM9
bin_55	JHAHOKBP_01856	CAZy_CBM9
bin_55	JHAHOKBP_01954	CAZy_GT83
bin_55	JHAHOKBP_01986	CAZy_GH33
bin_55	JHAHOKBP_02067	CAZy_GT41
bin_55	JHAHOKBP_02072	CAZy_GT41
bin_55	JHAHOKBP_02092	CAZy_CE10
bin_55	JHAHOKBP_02199	CAZy_CE15
bin_55	JHAHOKBP_02213	CAZy_GH10
bin_55	JHAHOKBP_02280	CAZy_GT28
bin_55	JHAHOKBP_02296	CAZy_GH2
bin_55	JHAHOKBP_02305	CAZy_CBM32
bin_55	JHAHOKBP_02341	CAZy_CBM23
bin_55	JHAHOKBP_02352	CAZy_GH141
bin_55	JHAHOKBP_02357	CAZy_CE6
bin_55	JHAHOKBP_02361	CAZy_CBM11
bin_55	JHAHOKBP_02384	CAZy_GT41
bin_55	JHAHOKBP_02451	CAZy_CBM51
bin_55	JHAHOKBP_02478	CAZy_CE10
bin_55	JHAHOKBP_02497	CAZy_GT41
bin_55	JHAHOKBP_02507	CAZy_GH142
bin_55	JHAHOKBP_02556	CAZy_CE6
bin_55	JHAHOKBP_02575	CAZy_PL1
bin_55	JHAHOKBP_02662	CAZy_PL14
bin_55	JHAHOKBP_02691	CAZy_CE7
bin_55	JHAHOKBP_02752	CAZy_CE1
bin_55	JHAHOKBP_02848	CAZy_GH5
bin_55	JHAHOKBP_02872	CAZy_CE1
bin_55	JHAHOKBP_02880	CAZy_GT41
bin_55	JHAHOKBP_02905	CAZy_CE7
bin_55	JHAHOKBP_02942	nitric_oxide_reductase_norC
bin_55	JHAHOKBP_02948	CAZy_GH76
bin_55	JHAHOKBP_02970	CAZy_CE1
bin_55	JHAHOKBP_02981	hydrazine_synthase_hzsA
bin_55	JHAHOKBP_03012	CAZy_CBM35
bin_55	JHAHOKBP_03046	CAZy_CE15
bin_55	JHAHOKBP_03065	CAZy_CBM51
bin_55	JHAHOKBP_03156	hydrazine_synthase_hzsA
bin_55	JHAHOKBP_03178	CAZy_GT41
bin_55	JHAHOKBP_03276	CAZy_GH109
bin_55	JHAHOKBP_03279	CAZy_CE9
bin_55	JHAHOKBP_03346	nitric_oxide_reductase_norC
bin_55	JHAHOKBP_03501	CAZy_CE4
bin_55	JHAHOKBP_03517	CAZy_CE3
bin_55	JHAHOKBP_03600	CAZy_GT1
bin_55	JHAHOKBP_03710	CAZy_GT41
bin_55	JHAHOKBP_03743	CAZy_CE7
bin_55	JHAHOKBP_03748	CAZy_CBM50
bin_55	JHAHOKBP_03863	sulfide_quinone_oxidoreductase_sqr
bin_55	JHAHOKBP_03890	hydrazine_synthase_hzsA
bin_55	JHAHOKBP_03912	CAZy_GT104
bin_55	JHAHOKBP_03932	CAZy_GT83
bin_55	JHAHOKBP_04008	CAZy_GT41
bin_55	JHAHOKBP_04045	CAZy_CE1
bin_55	JHAHOKBP_04049	CAZy_GT41
bin_55	JHAHOKBP_04050	CAZy_GT41
bin_55	JHAHOKBP_04086	CAZy_PL22_1
bin_55	JHAHOKBP_04117	CAZy_GH32
bin_55	JHAHOKBP_04135	CAZy_GH109
bin_55	JHAHOKBP_04147	CAZy_CBM66
bin_55	JHAHOKBP_04160	CAZy_GT41
bin_55	JHAHOKBP_04182	CAZy_GT41
bin_55	JHAHOKBP_04249	CAZy_PL10
bin_55	JHAHOKBP_04285	CAZy_GT41
bin_55	JHAHOKBP_04305	CAZy_CBM47
bin_55	JHAHOKBP_04393	CAZy_CBM40
bin_55	JHAHOKBP_04395	CAZy_CE1
bin_55	JHAHOKBP_04529	nitric_oxide_reductase_norC
bin_55	JHAHOKBP_04531	CAZy_CE3
bin_55	JHAHOKBP_04570	CAZy_PL10
bin_55	JHAHOKBP_04585	CAZy_CE6
bin_55	JHAHOKBP_04610	CAZy_CBM9
bin_55	JHAHOKBP_04631	CAZy_GH109
bin_55	JHAHOKBP_04670	CAZy_GT41
bin_55	JHAHOKBP_04684	CAZy_CE1
bin_55	JHAHOKBP_04698	CAZy_CBM12
bin_55	JHAHOKBP_04719	CAZy_CE1
bin_55	JHAHOKBP_04763	CAZy_GH55
bin_55	JHAHOKBP_04765	CAZy_CBM67
bin_55	JHAHOKBP_04778	CAZy_CBM66
bin_55	JHAHOKBP_04785	CAZy_CBM35
bin_55	JHAHOKBP_04795	CAZy_GT41
bin_55	JHAHOKBP_04823	CAZy_CBM51
bin_55	JHAHOKBP_04830	CAZy_GT41
bin_55	JHAHOKBP_04865	CAZy_CE10
bin_55	JHAHOKBP_04882	CAZy_GH33
bin_55	JHAHOKBP_04930	nitric_oxide_reductase_norC
bin_55	JHAHOKBP_04950	CAZy_CBM51
bin_55	JHAHOKBP_04972	CAZy_GH33
bin_55	JHAHOKBP_05126	CAZy_GT41
bin_55	JHAHOKBP_05160	CAZy_GT41
bin_55	JHAHOKBP_05210	nitric_oxide_reductase_norC
bin_55	JHAHOKBP_05300	nitric_oxide_reductase_norC
bin_55	JHAHOKBP_05313	CAZy_CE6
bin_56	MBBEHGNL_00012	CAZy_GT83
bin_56	MBBEHGNL_00017	CAZy_GH38
bin_56	MBBEHGNL_00071	CAZy_GT41
bin_56	MBBEHGNL_00122	CAZy_GT41
bin_56	MBBEHGNL_00135	CAZy_CBM69
bin_56	MBBEHGNL_00211	carbon_monoxide_dehydrogenase_coxS
bin_56	MBBEHGNL_00245	CAZy_GH74
bin_56	MBBEHGNL_00246	CAZy_GH74
bin_56	MBBEHGNL_00250	CAZy_GT4
bin_56	MBBEHGNL_00446	CAZy_GH74
bin_56	MBBEHGNL_00537	CAZy_GH33
bin_56	MBBEHGNL_00567	CAZy_AA3
bin_56	MBBEHGNL_00710	CAZy_GT87
bin_56	MBBEHGNL_00742	CAZy_GT41
bin_56	MBBEHGNL_00847	CAZy_GH144
bin_56	MBBEHGNL_00849	CAZy_GH144
bin_56	MBBEHGNL_00850	CAZy_CBM32
bin_56	MBBEHGNL_00877	CAZy_CBM32
bin_56	MBBEHGNL_00998	CAZy_CBM9
bin_56	MBBEHGNL_01104	CAZy_GT41
bin_56	MBBEHGNL_01159	CAZy_GH92
bin_56	MBBEHGNL_01170	CAZy_GT41
bin_56	MBBEHGNL_01209	CAZy_GT41
bin_56	MBBEHGNL_01236	CAZy_GH81
bin_56	MBBEHGNL_01250	CAZy_GH92
bin_56	MBBEHGNL_01358	CAZy_GH108
bin_56	MBBEHGNL_01495	CAZy_GT41
bin_56	MBBEHGNL_01559	CAZy_GT41
bin_56	MBBEHGNL_01569	CAZy_GH116
bin_56	MBBEHGNL_01616	CAZy_GH133
bin_56	MBBEHGNL_01618	CAZy_GH57
bin_56	MBBEHGNL_01664	CAZy_CBM50
bin_56	MBBEHGNL_01771	CAZy_CBM44
bin_56	MBBEHGNL_01791	CAZy_GH74
bin_56	MBBEHGNL_01794	CAZy_GT41
bin_56	MBBEHGNL_01813	CAZy_GT4
bin_56	MBBEHGNL_01837	CAZy_CE9
bin_56	MBBEHGNL_01875	CAZy_CBM40
bin_56	MBBEHGNL_01885	CAZy_GT9
bin_56	MBBEHGNL_01896	CAZy_CE4
bin_56	MBBEHGNL_01912	CAZy_GT83
bin_56	MBBEHGNL_01985	CAZy_GT2
bin_56	MBBEHGNL_02034	CAZy_GH74
bin_56	MBBEHGNL_02085	CAZy_GT41
bin_56	MBBEHGNL_02131	CAZy_GH73
bin_56	MBBEHGNL_02198	CAZy_CBM50
bin_56	MBBEHGNL_02242	CAZy_GT4
bin_56	MBBEHGNL_02291	CAZy_CE4
bin_56	MBBEHGNL_02317	CAZy_CBM67
bin_56	MBBEHGNL_02328	CAZy_GT22
bin_56	MBBEHGNL_02376	CAZy_GH33
bin_56	MBBEHGNL_02416	CAZy_CBM48
bin_56	MBBEHGNL_02423	CAZy_GH74
bin_56	MBBEHGNL_02543	CAZy_GT4
bin_56	MBBEHGNL_02564	CAZy_GH92
bin_56	MBBEHGNL_02565	CAZy_GH2
bin_56	MBBEHGNL_02566	CAZy_GH29
bin_56	MBBEHGNL_02602	CAZy_GT41
bin_56	MBBEHGNL_02627	CAZy_cohesin
bin_56	MBBEHGNL_02671	CAZy_GT41
bin_56	MBBEHGNL_02886	CAZy_CBM44
bin_56	MBBEHGNL_02889	CAZy_GT41
bin_56	MBBEHGNL_02924	CAZy_GT41
bin_56	MBBEHGNL_02929	CAZy_GT4
bin_56	MBBEHGNL_03000	CAZy_GH108
bin_56	MBBEHGNL_03104	CAZy_GT28
bin_57	MIKHIFNA_00007	CAZy_GH29
bin_57	MIKHIFNA_00008	CAZy_CBM32
bin_57	MIKHIFNA_00010	CAZy_GH29
bin_57	MIKHIFNA_00136	CAZy_GH95
bin_57	MIKHIFNA_00137	CAZy_GH78
bin_57	MIKHIFNA_00138	CAZy_GH29
bin_57	MIKHIFNA_00139	CAZy_GH43
bin_57	MIKHIFNA_00157	CAZy_CBM20
bin_57	MIKHIFNA_00158	CAZy_GH33
bin_57	MIKHIFNA_00168	CAZy_CBM66
bin_57	MIKHIFNA_00214	CAZy_CBM40
bin_57	MIKHIFNA_00216	CAZy_CE15
bin_57	MIKHIFNA_00239	CAZy_CBM67
bin_57	MIKHIFNA_00257	CAZy_GH109
bin_57	MIKHIFNA_00259	CAZy_GH106
bin_57	MIKHIFNA_00260	CAZy_GH141
bin_57	MIKHIFNA_00261	CAZy_GH55
bin_57	MIKHIFNA_00262	CAZy_CBM61
bin_57	MIKHIFNA_00307	CAZy_GH116
bin_57	MIKHIFNA_00320	CAZy_GH38
bin_57	MIKHIFNA_00325	CAZy_GH50
bin_57	MIKHIFNA_00356	CAZy_GH93
bin_57	MIKHIFNA_00357	CAZy_GH143
bin_57	MIKHIFNA_00358	CAZy_GH93
bin_57	MIKHIFNA_00360	CAZy_GH143
bin_57	MIKHIFNA_00371	CAZy_GH143
bin_57	MIKHIFNA_00400	CAZy_dockerin
bin_57	MIKHIFNA_00440	CAZy_GH67
bin_57	MIKHIFNA_00441	CAZy_GH29
bin_57	MIKHIFNA_00480	CAZy_GH33
bin_57	MIKHIFNA_00532	CAZy_PL25
bin_57	MIKHIFNA_00545	CAZy_GT41
bin_57	MIKHIFNA_00578	CAZy_CBM66
bin_57	MIKHIFNA_00620	nitric_oxide_reductase_norC
bin_57	MIKHIFNA_00629	CAZy_CE7
bin_57	MIKHIFNA_00664	CAZy_GH42
bin_57	MIKHIFNA_00672	CAZy_GH33
bin_57	MIKHIFNA_00692	CAZy_GH43
bin_57	MIKHIFNA_00698	CAZy_CBM38
bin_57	MIKHIFNA_00702	CAZy_GH116
bin_57	MIKHIFNA_00717	CAZy_CBM32
bin_57	MIKHIFNA_00718	CAZy_GT83
bin_57	MIKHIFNA_00721	CAZy_GH5_13
bin_57	MIKHIFNA_00749	CAZy_GH129
bin_57	MIKHIFNA_00788	CAZy_GH55
bin_57	MIKHIFNA_00790	CAZy_GH108
bin_57	MIKHIFNA_00836	CAZy_GH55
bin_57	MIKHIFNA_00846	CAZy_GH55
bin_57	MIKHIFNA_00848	CAZy_GH42
bin_57	MIKHIFNA_00857	CAZy_GH99
bin_57	MIKHIFNA_00902	CAZy_GT41
bin_57	MIKHIFNA_00921	CAZy_GH29
bin_57	MIKHIFNA_00929	CAZy_CBM66
bin_57	MIKHIFNA_00942	CAZy_CBM67
bin_57	MIKHIFNA_00957	CAZy_GH106
bin_57	MIKHIFNA_00958	CAZy_CE1
bin_57	MIKHIFNA_00960	CAZy_GH15
bin_57	MIKHIFNA_00961	CAZy_CBM57
bin_57	MIKHIFNA_00962	CAZy_GH29
bin_57	MIKHIFNA_00971	CAZy_CBM40
bin_57	MIKHIFNA_00975	CAZy_CBM40
bin_57	MIKHIFNA_00993	CAZy_GH74
bin_57	MIKHIFNA_01088	CAZy_GH78
bin_57	MIKHIFNA_01101	CAZy_GH144
bin_57	MIKHIFNA_01120	CAZy_GH109
bin_57	MIKHIFNA_01122	CAZy_CBM6
bin_57	MIKHIFNA_01126	CAZy_CE3
bin_57	MIKHIFNA_01127	CAZy_GT4
bin_57	MIKHIFNA_01130	CAZy_CE4
bin_57	MIKHIFNA_01150	CAZy_CBM66
bin_57	MIKHIFNA_01170	CAZy_CE15
bin_57	MIKHIFNA_01215	CAZy_CBM40
bin_57	MIKHIFNA_01279	CAZy_CE3
bin_57	MIKHIFNA_01285	CAZy_CE7
bin_57	MIKHIFNA_01286	CAZy_GH101
bin_57	MIKHIFNA_01287	CAZy_GH29
bin_57	MIKHIFNA_01288	CAZy_GH95
bin_57	MIKHIFNA_01289	CAZy_GH106
bin_57	MIKHIFNA_01343	CAZy_GT2
bin_57	MIKHIFNA_01368	CAZy_GT21
bin_57	MIKHIFNA_01381	CAZy_CBM51
bin_57	MIKHIFNA_01382	CAZy_GH78
bin_57	MIKHIFNA_01402	CAZy_CBM66
bin_57	MIKHIFNA_01414	CAZy_CBM40
bin_57	MIKHIFNA_01420	CAZy_GT41
bin_57	MIKHIFNA_01432	CAZy_GT41
bin_57	MIKHIFNA_01469	CAZy_cohesin
bin_57	MIKHIFNA_01483	CAZy_GH106
bin_57	MIKHIFNA_01490	CAZy_CE1
bin_57	MIKHIFNA_01495	CAZy_GH42
bin_57	MIKHIFNA_01496	CAZy_GH136
bin_57	MIKHIFNA_01568	CAZy_CE3
bin_57	MIKHIFNA_01573	CAZy_GH78
bin_57	MIKHIFNA_01638	CAZy_GH141
bin_57	MIKHIFNA_01668	CAZy_PL22
bin_57	MIKHIFNA_01681	CAZy_GH29
bin_57	MIKHIFNA_01693	CAZy_PL11
bin_57	MIKHIFNA_01717	CAZy_CBM40
bin_57	MIKHIFNA_01738	hydrazine_synthase_hzsA
bin_57	MIKHIFNA_01739	CAZy_GH137
bin_57	MIKHIFNA_01778	CAZy_CE3
bin_57	MIKHIFNA_01781	sulfur_dioxygenase_sdo
bin_57	MIKHIFNA_01815	CAZy_GT4
bin_57	MIKHIFNA_01849	CAZy_GH123
bin_57	MIKHIFNA_01887	CAZy_CE1
bin_57	MIKHIFNA_01948	CAZy_GH20
bin_57	MIKHIFNA_01956	CAZy_GH140
bin_57	MIKHIFNA_02003	CAZy_GH55
bin_57	MIKHIFNA_02062	CAZy_GH38
